發生時間,處理別,肇事地點,座標-X,座標-Y
2021/1/23 10:00,2,松山區八德路4段364號與市民大道5段口,121.5688833,25.04907941
2021/1/23 10:08,2,內湖區康寧路3段165巷16號前,121.6119276,25.07106944
2021/1/23 10:12,2,大安區基隆路4段與羅斯福路4段口,121.5373228,25.01098776
2021/1/23 10:20,2,中正區懷寧街與漢口街1段口,121.5142078,25.04511637
2021/1/23 10:35,2,文山區羅斯福路5段119號,121.5390487,25.00514153
2021/1/23 10:35,2,北投區明德路與致遠一路1段口,121.517855,25.10739788
2021/1/23 10:45,2,中山區吉林路303號,121.5303446,25.06324496
2021/1/23 10:49,2,信義區莊敬路196號,121.5613173,25.03067594
2021/1/23 11:00,2,文山區羅斯福路6段159巷與羅斯福路6段159巷1弄口,121.5411944,24.99725862
2021/1/23 11:15,2,大安區和平東路3段與和平東路3段212巷口,121.5541923,25.02266515
2021/1/23 11:41,2,信義區基隆路1段17號,121.5691129,25.04868959
2021/1/23 12:02,2,萬華區環河南路1段與成都路口,121.5050127,25.04768952
2021/1/23 12:25,2,大同區重慶北路3段與敦煌路口,121.5142181,25.07625714
2021/1/23 12:27,2,松山區光復北路85巷33號,121.5599374,25.05046777
2021/1/23 12:27,2,信義區虎林街202巷與虎林街202巷口,121.5764193,25.03790715
2021/1/23 12:56,2,信義區忠孝東路5段790巷與忠孝東路5段790巷23弄口,121.5824319,25.04267971
2021/1/23 13:04,2,中正區中華路1段與漢口街1段口,121.5093342,25.04515317
2021/1/23 13:20,2,大安區辛亥路2段與辛亥路2段口迴轉道,121.5352461,25.02262704
2021/1/23 13:52,2,大安區杭州南路2段61巷與潮州街55巷口,121.524213,25.03000606
2021/1/23 14:20,2,松山區八德路4段88號,121.5605877,25.04846628
2021/1/23 14:47,2,大同區承德路2段與民生西路口,121.5181759,25.05741607
2021/1/23 14:55,2,北投區承德路7段與實踐街口,121.5071377,25.11454982
2021/1/23 14:57,2,士林區美崙街49巷與美崙街口,121.5224703,25.09708563
2021/1/23 15:18,2,中正區延平南路與愛國西路口,121.5081865,25.0369534
2021/1/23 15:19,2,大同區西寧北路與民生西路口,121.5090089,25.0568884
2021/1/23 15:20,2,松山區光復北路161巷與光復北路口,121.555684,25.0558058
2021/1/23 15:48,2,中正區中華路2段與和平西路2段口,121.505357,25.0334618
2021/1/23 15:49,2,士林區忠誠路1段169號,121.530146,25.110314
2021/1/23 16:05,2,中正區中山南路與凱達格蘭大道口西南側,121.5174153,25.03871458
2021/1/23 16:07,2,萬華區桂林路與昆明街口,121.5038649,25.03800637
2021/1/23 16:07,2,大安區基隆路4段往北,121.5380384,25.01166903
2021/1/23 16:34,2,中正區羅斯福路3段與辛亥路1段口,121.5292215,25.01977517
2021/1/23 16:50,2,松山區松河街92號,121.5746513,25.05093485
2021/1/23 17:30,2,文山區木柵路2段與木柵路2段109巷口,121.5617671,24.98882819
2021/1/23 17:31,2,北投區雙全街66號,121.5010405,25.13747367
2021/1/23 17:52,2,中山區松江路330巷,121.5317361,25.0611349
2021/1/23 17:55,2,松山區三民路136巷與三民路口,121.5632742,25.0604533
2021/1/23 18:00,2,中正區中華路2段175巷26號,121.5049194,25.03066287
2021/1/23 18:00,2,大安區信義路3段147巷與信義路3段147巷17弄口,121.5419636,25.03560402
2021/1/23 18:36,2,萬華區和平西路3段與和平西路3段176巷口,121.4977044,25.03521959
2021/1/23 18:53,2,士林區前港街與後港街口,121.5225836,25.08473527
2021/1/23 19:45,2,士林區中正路與文林路口,121.5247013,25.09500029
2021/1/23 20:00,2,士林區德行東路12號,121.5253748,25.10662264
2021/1/23 20:15,2,中正區中山南路與仁愛路1段口,121.5179411,25.03902149
2021/1/23 21:15,2,信義區仁愛路4段與逸仙路口,121.5615265,25.03756553
2021/1/23 21:20,2,文山區辛亥路7段5巷與辛亥路7段口,121.552531,24.9871867
2021/1/23 21:22,2,北投區立農街2段與義理街口,121.5158801,25.1186284
2021/1/23 22:07,2,士林區中山北路5段北往南503燈桿,121.5273354,25.09042082
2021/1/23 22:21,2,內湖區新明路與新明路174巷口,121.5855189,25.05739971
2021/1/23 23:14,2,大安區市民大道3段198號,121.5373667,25.04458152
2021/1/24 00:31,2,信義區松仁路與松平路口,121.5682944,25.03044096
2021/1/24 00:58,2,內湖區民權東路6段與民權東路6段190巷口,121.5943813,25.06873325
2021/1/24 03:57,2,大安區瑞安街與瑞安街23巷口,121.5439334,25.0310358
2021/1/24 07:49,2,北投區承德路7段400號,121.5010035,25.12005884
2021/1/24 08:50,2,大安區敦化南路1段252巷口側附近,121.5486062,25.04014155
2021/1/24 08:50,2,文山區和平東路4段第016號燈桿,121.5707947,25.0045709
2021/1/24 09:10,2,中正區市民大道2段林金停車場5號出口,121.5276181,25.04683482
2021/1/24 09:14,2,北投區承德路7段344巷對面,121.5037416,25.1172305
2021/1/24 10:00,2,文山區老泉街45巷6號,121.5774461,24.97170231
2021/1/24 10:05,2,中正區重慶南路1段與貴陽街1段口,121.5128754,25.03875892
2021/1/24 12:00,2,中山區吉林路174巷1-1號,121.5297018,25.05714574
2021/1/24 12:05,2,中正區羅斯福路3段230號,121.5304151,25.01846807
2021/1/24 12:13,2,中正區西藏路與汀州路1段口,121.5072027,25.03069214
2021/1/24 12:30,2,中山區南京東路3段219號前,121.5434218,25.05201299
2021/1/24 13:23,2,內湖區潭美街345號對面(第251號停車格),121.5909328,25.0594514
2021/1/24 14:33,2,士林區文林路與大東路口,121.5249933,25.0937015
2021/1/24 14:45,2,文山區景華街164號與景華街口,121.5477622,24.99683879
2021/1/24 14:47,2,內湖區康寧路3段與康寧路3段70巷口,121.6112281,25.07039947
2021/1/24 15:00,2,中山區建國北路1段與南京東路3段口,121.5370488,25.0520745
2021/1/24 15:06,2,士林區美崙街天文館停車場處入口處,121.5192425,25.09598105
2021/1/24 15:30,2,北投區關渡河堤關渡自行車道(環島1-13標誌處),121.464429,25.11604169
2021/1/24 15:35,2,信義區福德街64號,121.58078,25.03683755
2021/1/24 15:55,2,士林區永公路南往北永公幹6號,121.5524295,25.11416212
2021/1/24 16:10,2,文山區老泉街26巷與老泉街口(往優人山鼓山上劇場步道),121.5707394,24.96453146
2021/1/24 16:30,2,信義區光復南路445-1號,121.5576205,25.03533639
2021/1/24 17:14,2,大同區鄭州路與塔城街口,121.5105347,25.05029204
2021/1/24 17:20,2,萬華區環河南路2段與桂林路口,121.4970591,25.0385133
2021/1/24 17:22,2,中正區公園路與襄陽路口口,121.5166602,25.04334422
2021/1/24 17:25,2,內湖區新明路428巷與新明路460巷口,121.578541,25.05420812
2021/1/24 17:28,2,內湖區永保街與安康路口口,121.6044868,25.06421657
2021/1/24 17:30,2,士林區仰德大道4段160巷與仰德大道4段口,121.5458322,25.13423347
2021/1/24 17:46,2,文山區興隆路3段與興隆路3段112巷口,121.5574653,24.99936624
2021/1/24 17:50,2,南港區市民大道7段與東新街口口,121.5838971,25.0497024
2021/1/24 18:17,2,萬華區西園路1段186號,121.4993155,25.03634716
2021/1/24 18:50,2,中正區林森南路與青島東路口,121.5230523,25.04361861
2021/1/24 18:50,2,大同區承德路2段與錦西街口,121.5183102,25.06019135
2021/1/24 21:10,2,文山區興隆路2段與景華街口,121.5472975,24.99923139
2021/1/24 21:30,2,中山區敬業四路、內湖路一段,121.5585368,25.0847462
2021/1/24 22:59,2,大安區復興南路1段88號,121.543722,25.04357604
2021/1/25 06:10,2,文山區木柵路2段與興隆路4段口,121.560244,24.98875066
2021/1/25 07:17,2,中山區新生北路3段88巷與林森北路口,121.5257409,25.06791706
2021/1/25 07:38,2,南港區松河街東往西368燈桿附近(168停車聯盟停車場前),121.6044957,25.05869878
2021/1/25 07:45,2,大安區新生南路3段與辛亥路2段口,121.5345313,25.02262022
2021/1/25 07:55,2,士林區德行東路331巷與德行東路331巷52弄口,121.5381724,25.11224181
2021/1/25 08:00,2,中正區重慶南路3段與汀州路2段口,121.5164139,25.02589255
2021/1/25 08:20,2,信義區信安街103巷22-6號與吳興街284巷22弄口,121.5603114,25.02466201
2021/1/25 08:25,2,北投區大業路與大業路65巷口口,121.4990714,25.12326764
2021/1/25 08:26,2,內湖區東湖路43巷與東湖路43巷26弄口,121.6135959,25.06985865
2021/1/25 08:27,2,南港區福德街燈桿,121.5899523,25.04016963
2021/1/25 08:28,2,萬華區環河南路1段與康定路口,121.5033126,25.04625747
2021/1/25 08:30,2,信義區吳興街156巷2弄與吳興街156巷口,121.5613689,25.02897078
2021/1/25 08:30,2,文山區萬芳路22號,121.5707947,25.0045709
2021/1/25 08:40,2,南港區成功路1段90號,121.5925835,25.05779259
2021/1/25 08:46,2,松山區南京東路5段與基隆路1段口,121.5701711,25.05110555
2021/1/25 08:48,2,中山區新生北路2段28巷與新生北路2段口,121.5273973,25.05381068
2021/1/25 08:58,2,大同區大龍街與民權西路口,121.5159909,25.06294453
2021/1/25 09:03,2,內湖區成功路2段與成功路2段323巷口口,121.5903279,25.07045322
2021/1/25 09:09,2,士林區中山北路6段35巷20號,121.5247046,25.10292801
2021/1/25 09:13,2,士林區承德路4段10巷2號與承德路4段口前,121.5215975,25.07945812
2021/1/25 09:40,2,北投區承德路6段往南(洲美蜆仔港公園),121.5111928,25.10142662
2021/1/25 09:42,2,北投區新民路與泉源路口,121.5149003,25.14191711
2021/1/25 09:48,2,中山區建國北路1段11巷旁迴轉道,121.5369234,25.04664042
2021/1/25 09:49,2,南港區忠孝東路6段與忠孝東路6段81巷口,121.5846457,25.0477399
2021/1/25 09:50,2,松山區八德路3段與八德路3段99巷口,121.5535779,25.04820213
2021/1/25 10:15,2,士林區至善路3段71巷平菁幹131電桿,121.5716985,25.1182155
2021/1/25 10:26,2,萬華區光復橋往新北市(燈桿:003029),121.490411,25.02421715
2021/1/25 10:27,2,文山區辛亥路4段與辛亥路4段130巷口,121.556987,25.00488075
2021/1/25 10:36,2,大安區和平東路1段171號,121.5318757,25.02640464
2021/1/25 10:55,2,中正區金門街與金門街35巷口,121.5223664,25.02077632
2021/1/25 10:55,2,北投區三合街1段82巷與無名巷口,121.5044229,25.12891717
2021/1/25 11:00,2,中正區林森南路與濟南路1段口口,121.522653,25.04248674
2021/1/25 11:10,2,文山區忠順街2段與忠順街2段57巷口,121.5643168,24.98495685
2021/1/25 11:30,2,中正區忠孝東路2段134巷與臨沂街27巷口,121.5315595,25.04086315
2021/1/25 11:38,2,大安區辛亥路3段330號,121.5525525,25.0135347
2021/1/25 11:40,2,中山區中山北路2段59-2號,121.5228998,25.05598197
2021/1/25 11:50,2,大安區信義路3段41-2號,121.535134,25.03361367
2021/1/25 12:30,2,北投區大業路280巷與大業路280巷35弄口,121.4999568,25.12762849
2021/1/25 12:35,2,信義區莊敬路341巷與莊敬路341巷3弄口,121.5648937,25.02863838
2021/1/25 12:38,2,大安區基隆路3段與基隆路3段156巷口,121.5425929,25.01593404
2021/1/25 12:45,2,北投區中和街與復興四路口,121.4994367,25.14141169
2021/1/25 12:59,2,士林區士林橋與文林路615巷口,121.5233971,25.09957876
2021/1/25 13:35,2,大安區羅斯福路2段與和平東路1段口,121.5226748,25.02684545
2021/1/25 13:41,2,中正區中華路1段與開封街1段口,121.5095652,25.04600245
2021/1/25 13:45,2,大安區安和路2段184巷6號,121.5498785,25.02500739
2021/1/25 13:54,2,信義區基隆路1段129號旁,121.5666757,25.0444694
2021/1/25 13:58,2,南港區研究院路1段與舊莊街1段口,121.6169951,25.04240388
2021/1/25 14:13,2,大安區仁愛路4段77號,121.5473691,25.03809079
2021/1/25 14:17,2,北投區大業路280巷與大業路280巷35弄口,121.4999537,25.12760902
2021/1/25 14:32,2,文山區木新路2段79巷12弄20號,121.5709447,24.98407112
2021/1/25 14:51,2,士林區基河路30號,121.5246527,25.08379582
2021/1/25 15:00,2,士林區通河西街1段與通河西街1段口堤防道、機車考照練習場出入口,121.5132725,25.08318206
2021/1/25 15:20,2,南港區福山橋與大坑街口,121.6175192,25.04603003
2021/1/25 15:22,2,中山區南京東路2段115巷與松江路133巷口,121.5336459,25.05436555
2021/1/25 15:22,2,內湖區民權東路6段11巷與瑞光路76巷口口,121.5781229,25.06750738
2021/1/25 15:31,2,信義區忠孝東路5段275巷與虎林街120巷口,121.5714064,25.0423008
2021/1/25 15:35,2,中山區大佳河濱公園,121.5412248,25.0736536
2021/1/25 15:52,2,大安區長興街與基隆路3段口,121.5442531,25.01733487
2021/1/25 15:55,2,中山區樂群三路與敬業三路口,121.5585349,25.08466689
2021/1/25 16:45,2,北投區承德路6段與福國路口附近,121.5124624,25.10136762
2021/1/25 17:05,2,大同區承德路2段與民權西路96巷口,121.5183728,25.06226361
2021/1/25 17:10,2,士林區忠誠路1段171巷與忠誠路1段口,121.5304157,25.10771293
2021/1/25 18:05,2,大同區承德路3段與民族西路口,121.5184725,25.0685374
2021/1/25 18:12,2,松山區塔悠路與基隆路1段口,121.5706892,25.05121939
2021/1/25 18:24,2,大安區忠孝東路4段233號前,121.5533951,25.04151015
2021/1/25 18:59,2,北投區自強街5巷與自強街口,121.5123028,25.11005578
2021/1/25 19:05,2,南港區南港路1段與經貿一路口口,121.6165349,25.05510398
2021/1/25 19:20,2,信義區忠孝東路5段71巷與忠孝東路5段口,121.567303,25.04119534
2021/1/25 19:30,2,內湖區行善路179號,121.580696,25.05907661
2021/1/25 19:30,2,大安區安和路2段與樂利路口,121.55076,25.02909008
2021/1/25 19:52,2,大同區承德路3段8巷與民權西路133巷口口,121.5170768,25.0636811
2021/1/25 20:05,2,內湖區民權東路6段45號,121.5864163,25.06903736
2021/1/25 20:15,2,文山區木新路2段與木新路2段218巷口,121.5674479,24.98350791
2021/1/25 20:20,2,南港區南港路3段33號,121.5904754,25.05361726
2021/1/25 20:35,2,內湖區成功路4段與成功路4段323巷口口,121.5987207,25.08462807
2021/1/25 21:25,2,松山區富錦街472號,121.5626389,25.06087736
2021/1/25 21:31,2,北投區光明路與光明路151巷口,121.5025336,25.13498835
2021/1/25 21:48,2,文山區木柵路3段與木柵路3段77巷口,121.5670072,24.98865603
2021/1/25 21:57,2,大安區市民大道3段與建國南路1段口,121.536385,25.0446622
2021/1/26 02:55,2,大同區延平北路4段115號,121.5109277,25.07148691
2021/1/26 05:13,2,士林區承德路5段與中正路口,121.5156132,25.0905762
2021/1/26 06:00,2,內湖區潭美街與安康路228巷口,121.6035797,25.0611664
2021/1/26 07:16,2,文山區懷恩隧道(南往北)避難指示牌前10公尺,121.5516185,24.99186882
2021/1/26 07:35,2,大同區承德路3段與敦煌路口,121.5200251,25.07529361
2021/1/26 08:00,2,士林區承德路5段與士商路口,121.5141553,25.09610647
2021/1/26 08:12,2,萬華區中興橋往台北市機車道下坡處,121.5005645,25.04435018
2021/1/26 08:16,2,北投區大度路1段洲美高架匝道旁,121.4942516,25.12123937
2021/1/26 08:30,2,松山區敦化北路4巷與南京東路3段256巷口,121.5446923,25.05020703
2021/1/26 08:45,2,中山區新生北路3段52號,121.5273946,25.06487699
2021/1/26 08:50,2,士林區中山北路6段194號,121.5251741,25.10780356
2021/1/26 08:50,2,士林區至善路1段NO.241燈桿,121.541007,25.09741379
2021/1/26 08:55,2,士林區忠誠路1段與忠義街口,121.5291509,25.10552618
2021/1/26 08:58,2,內湖區瑞湖街與舊宗路2段181巷口,121.5762736,25.07196676
2021/1/26 08:58,2,萬華區康定路與康定路25巷口,121.5027524,25.04403009
2021/1/26 09:10,2,中正區羅斯福路3段316巷9弄與羅斯福路3段284巷口口,121.5315915,25.01588025
2021/1/26 09:20,2,中正區重慶南路2段25號,121.5143342,25.03219904
2021/1/26 09:25,2,中正區和平西路2段與和平西路2段134巷口,121.5066166,25.03222968
2021/1/26 09:31,2,北投區福美路166號與無名路口,121.5065857,25.10047073
2021/1/26 09:35,2,士林區至善路1段往東214號燈桿附近,121.5379894,25.09781634
2021/1/26 10:00,2,文山區羅斯福路5段與興隆路1段口,121.5388758,25.00435787
2021/1/26 10:06,2,中山區松江路與渭水路口,121.5330428,25.04592897
2021/1/26 10:34,2,北投區西安街1段155號,121.5187825,25.10941575
2021/1/26 10:45,2,大安區基隆路4段與羅斯福路4段口,121.5375885,25.01159069
2021/1/26 10:45,2,信義區信義路5段1號,121.5598003,25.03313455
2021/1/26 10:50,2,大同區台北橋機車道,121.5105022,25.0630729
2021/1/26 10:50,2,北投區新興路152巷與新興路158巷口,121.4869156,25.1391628
2021/1/26 11:04,2,中正區愛國西路與重慶南路2段口口,121.512648,25.03499289
2021/1/26 11:19,2,大同區延平北路3段與民權西路口(台北橋機車道上橋處),121.5107813,25.0630975
2021/1/26 11:25,2,萬華區東園街175號,121.4974579,25.02383034
2021/1/26 11:40,2,中正區青島東路與紹興南街口,121.5247276,25.04310499
2021/1/26 11:50,2,文山區景華街與仙岩路216巷口,121.547455,24.99893275
2021/1/26 12:06,2,文山區萬芳路臺電4號燈桿,121.5629275,24.99762673
2021/1/26 12:09,2,中正區中華路1段與長沙街1段口,121.5080286,25.04043124
2021/1/26 13:15,2,北投區中央北路4段220號對面,121.4744165,25.13213291
2021/1/26 13:30,2,內湖區洲子街12號,121.5747643,25.07858934
2021/1/26 13:31,2,士林區通河西街1段與通河西街1段口堤外(百齡左岸076桿),121.5126469,25.08590022
2021/1/26 13:50,2,南港區忠孝東路6段與忠孝東路6段398巷口,121.5924984,25.0500229
2021/1/26 14:10,2,松山區光復北路60巷13號,121.5571861,25.04974601
2021/1/26 14:14,2,大同區台北橋往三重機車道,121.5086316,25.06350771
2021/1/26 14:15,2,士林區百齡橋引道往社子,121.5155571,25.09073694
2021/1/26 14:27,2,大安區大安路1段175巷18號,121.5470584,25.03648047
2021/1/26 14:30,2,內湖區行善路59巷與行善路口,121.5777242,25.0578998
2021/1/26 14:30,2,士林區仰德大道3段與仰德大道3段105巷口,121.5526835,25.12120287
2021/1/26 14:38,2,士林區承德路4段與劍潭路口,121.5234645,25.0842105
2021/1/26 14:40,2,士林區文林路101巷與文林路口,121.5261903,25.08804478
2021/1/26 14:49,2,大安區新生南路2段50號,121.534135,25.02881661
2021/1/26 15:15,2,內湖區內湖路1段136號,121.5686388,25.08202989
2021/1/26 15:39,2,萬華區環河南路2段與環河南路2段149巷口,121.4930633,25.03388894
2021/1/26 16:00,2,中山區松江路123巷與南京東路2段115巷口,121.5337153,25.0528191
2021/1/26 16:20,2,士林區格致路與建業路口,121.5461423,25.13566377
2021/1/26 16:43,2,大安區仁愛路3段與建國南路1段口,121.538158,25.03806938
2021/1/26 16:50,2,松山區民權東路3段與民權東路3段191巷口,121.5484787,25.06204628
2021/1/26 16:53,2,大安區復興南路1段237號,121.5438081,25.03751045
2021/1/26 17:30,2,內湖區康寧路3段與五分街口,121.6119128,25.06776946
2021/1/26 17:50,2,士林區重陽橋機車道上橋處,121.5076785,25.08641682
2021/1/26 18:00,2,大同區環河北路1段玉泉公園旁,121.5067042,25.0506546
2021/1/26 18:06,2,北投區北投路1段與大興街口,121.4996391,25.13022063
2021/1/26 18:58,2,士林區劍潭路與華齡街口,121.5195185,25.0824987
2021/1/26 18:58,2,大安區臥龍街316號,121.560443,25.01630211
2021/1/26 19:00,2,中山區明水路北安國中旁,121.5438314,25.07751432
2021/1/26 19:46,2,中山區民族西路花博園區,121.5203927,25.06846936
2021/1/26 19:56,2,萬華區環河南路1段9號旁,121.5050303,25.04767848
2021/1/26 20:00,2,文山區新光路1段停車格22旁,121.5738244,24.99373432
2021/1/26 20:00,2,北投區大度路1段11-7號,121.4981814,25.12098302
2021/1/26 20:05,2,中山區樂群二路與明水路581巷口,121.5520829,25.07996396
2021/1/26 20:14,2,中正區仁愛路1段與林森南路口,121.5216303,25.03892025
2021/1/26 20:16,2,萬華區環河南路2段與環河南路2段250巷口,121.4921377,25.03289196
2021/1/26 20:30,2,中山區中山北路2段與錦州街口,121.5229556,25.0603278
2021/1/26 21:05,2,內湖區民權東路6段296巷與康寧街3段26巷口,121.6074752,25.07132191
2021/1/26 21:10,2,信義區忠孝東路5段743巷與忠孝東路5段口,121.5814357,25.04362912
2021/1/26 21:12,2,萬華區西園路1段與廣州街口,121.4993929,25.0367035
2021/1/26 21:30,2,中正區仁愛路2段54號,121.5290217,25.03810266
2021/1/26 21:30,2,大安區光復南路與信義路4段口,121.5574265,25.03301971
2021/1/26 21:35,2,松山區南京東路4段161號,121.5558969,25.05167904
2021/1/26 21:54,2,信義區忠孝東路5段135號,121.5676479,25.0411853
2021/1/26 22:07,2,文山區忠順街1段84-1號前,121.5615978,24.98446197
2021/1/26 22:09,2,大安區忠孝東路4段77巷與大安路1段75巷口,121.5472027,25.04214561
2021/1/26 22:15,2,文山區秀明路2段167號,121.5768491,24.98986467
2021/1/26 22:21,2,文山區羅斯福路6段與車前路口,121.54025,24.99165858
2021/1/26 22:25,2,萬華區華中橋機車道往北市,121.4954094,25.01011544
2021/1/26 22:30,2,士林區通河西街1段98號前,121.5124045,25.08525993
2021/1/26 23:07,2,信義區信義路5段150巷14弄1號,121.5692676,25.02851625
2021/1/26 23:36,2,中山區市民大道3段與安東街口,121.5422687,25.0448386
2021/1/27 00:03,2,中山區民族東路與松江路口,121.5333314,25.06776265
2021/1/27 00:31,2,北投區大度路1段與大度路2段口,121.4858431,25.12194885
2021/1/27 03:40,2,信義區吳興街與吳興街156巷口,121.5618308,25.0292992
2021/1/27 03:50,2,士林區福國路35號,121.5241943,25.10196343
2021/1/27 05:36,2,大安區永康街與永康街14巷口,121.5295152,25.0313124
2021/1/27 06:20,2,信義區松仁路與松平路口,121.5683158,25.0304039
2021/1/27 07:12,2,士林區士商路與基河路188巷口,121.5210444,25.08955811
2021/1/27 07:47,2,(復興南路1段372號前),121.5436134,25.03435554
2021/1/27 08:01,2,(昆明街98號前),121.5052151,25.04466898
2021/1/27 08:04,2,萬華區西藏路與艋舺大道口,121.4918248,25.0288689
2021/1/27 08:17,2,北投區大度路1段與承德路7段口,121.4990381,25.12065904
2021/1/27 08:20,2,信義區信義路5段1號,121.5604085,25.03297094
2021/1/27 08:21,2,(信義路五段8號),121.560664,25.03249529
2021/1/27 08:24,2,中山區南京東路2段66號,121.5304265,25.05195202
2021/1/27 08:30,2,北投區大度路3段105號燈桿前,121.4676286,25.12312011
2021/1/27 08:45,2,中正區羅斯福路1段119巷與潮州街3巷口,121.5207334,25.0304987
2021/1/27 08:49,2,文山區景豐街與景豐街31巷口,121.5459985,25.00011955
2021/1/27 09:09,2,北投區承德路7段401巷,121.4900344,25.1167476
2021/1/27 09:20,2,中正區晉江街與晉江街124巷口口,121.5255027,25.02218017
2021/1/27 09:29,2,中山區林森北路與民生東路1段口,121.5255015,25.05810343
2021/1/27 09:30,2,大同區酒泉街76號,121.5150893,25.07197045
2021/1/27 09:38,2,中正區羅斯福路3段258號,121.5318265,25.01711339
2021/1/27 10:21,2,中正區永福橋上台北市新北市交界處,121.5274194,25.01095065
2021/1/27 10:35,2,松山區南京東路3段與南京東路3段338巷口,121.5475656,25.05165359
2021/1/27 10:41,2,中正區金門街與晉江街口,121.5245807,25.0229148
2021/1/27 10:58,2,北投區公館路與公館路423巷口,121.5025342,25.12085326
2021/1/27 11:04,2,萬華區艋舺大道與西園路2段140巷口,121.4948752,25.03167313
2021/1/27 11:07,2,大安區光復南路與文昌街口,121.5574096,25.03212443
2021/1/27 11:10,2,中山區建國北路1段71號前,121.5370372,25.05121398
2021/1/27 11:30,2,士林區至善路2段221號前,121.5500276,25.10006155
2021/1/27 11:41,2,中正區齊東街與金山南路1段口,121.5298174,25.0428515
2021/1/27 11:50,2,士林區中正路與中正路586巷口,121.5100754,25.08711448
2021/1/27 11:58,2,中正區重慶南路1段88號前,121.5132587,25.04298946
2021/1/27 12:05,2,文山區永安街22巷與指南路1段14巷口,121.5691503,24.98675115
2021/1/27 12:15,2,中正區中華路1段77號,121.5074624,25.03893369
2021/1/27 12:49,2,松山區光復南路與光復南路13巷口,121.5578876,25.04763114
2021/1/27 12:50,2,中山區龍江路124巷,121.5404572,25.05381635
2021/1/27 13:15,2,南港區玉成街與八德路4段768巷1弄口,121.5817663,25.0505115
2021/1/27 13:40,2,信義區基隆路1段333號,121.5608037,25.03465339
2021/1/27 13:45,2,士林區德行西路33號,121.5238111,25.10592103
2021/1/27 13:45,2,中正區貴陽街1段09號停車格旁,121.5143328,25.03862132
2021/1/27 13:50,2,中正區市民大道2段與林森北路口,121.5241543,25.04766251
2021/1/27 14:06,2,中正區市民大道1段168號,121.5192688,25.04819546
2021/1/27 14:22,2,內湖區成功路2段與新明路口,121.5912379,25.0606552
2021/1/27 14:46,2,中山區復興北路與長春路口,121.5440894,25.05475138
2021/1/27 14:49,2,中山區市民大道2段30巷華山園區對面,121.5263681,25.04749619
2021/1/27 14:55,2,北投區石牌路1段39巷與石牌路1段39巷80弄口,121.5096248,25.11575222
2021/1/27 15:07,2,大安區通化街與文昌街口,121.5543585,25.03246329
2021/1/27 15:20,2,(文德路210巷30弄10號),121.5842833,25.07715828
2021/1/27 15:20,2,大安區辛亥路3段157巷,121.5489077,25.01711171
2021/1/27 16:03,2,中正區林森北路與北平東路口,121.5237608,25.04626086
2021/1/27 16:43,2,萬華區華江橋往台北市與華江橋機車道口,121.4893058,25.03387139
2021/1/27 17:37,2,信義區信義路5段與松勇路口,121.5696941,25.03289952
2021/1/27 17:41,2,中山區民權東路2段98號,121.5319689,25.06242304
2021/1/27 18:10,2,士林區中山北路6段350號,121.5261071,25.11208529
2021/1/27 18:20,2,中正區福和橋往永和機車道,121.5333601,25.009388
2021/1/27 18:41,2,文山區指南路2段45巷與新光路1段31巷口口,121.5749183,24.98985907
2021/1/27 18:59,2,信義區松仁路與松廉路口,121.5683745,25.03389675
2021/1/27 19:16,2,南港區忠孝東路6段225巷與忠孝東路6段口北側,121.5883884,25.04938975
2021/1/27 19:20,2,中山區吉林路26巷與新生北路1段口,121.5281042,25.05144842
2021/1/27 19:40,2,南港區松河街與南港路3段314巷口,121.5812094,25.05238885
2021/1/27 19:42,2,萬華區興義街41號,121.4917191,25.02658851
2021/1/27 19:50,2,信義區永吉路與松隆路口,121.5708278,25.04571047
2021/1/27 20:20,2,信義區松仁路與松壽路口,121.5685478,25.0357683
2021/1/27 20:25,2,文山區景中街與羅斯福路6段口,121.5410798,24.99312271
2021/1/27 21:00,2,中正區中華路1段與長沙街1段口,121.507948,25.04062431
2021/1/27 21:08,2,中正區市民大道2段與金山北路口,121.5305223,25.04588115
2021/1/27 21:20,2,信義區松壽路22號,121.5681358,25.0357762
2021/1/27 22:00,2,內湖區金豐街與金莊路口口,121.5877213,25.06532422
2021/1/27 22:15,2,大安區通化街19巷與文昌街250巷口,121.5557283,25.0316493
2021/1/27 22:45,2,內湖區環山路3段與環山路3段1巷口,121.5789991,25.08443175
2021/1/27 23:10,2,中山區長春路與遼寧街口,121.5421061,25.0546247
2021/1/28 04:08,2,中山區中山北路3段中山橋往北,121.5245168,25.0737055
2021/1/28 05:03,2,北投區大業路與大度路1段口,121.4991835,25.12136519
2021/1/28 05:08,2,萬華區西園路2段與東園街口,121.4952995,25.028127
2021/1/28 06:41,2,中山區林森北路與錦州街口,121.5255752,25.06028357
2021/1/28 06:47,2,信義區仁愛路4段國父紀念館南側站牌,121.5607516,25.03763215
2021/1/28 07:45,2,中正區牯嶺街11-1號與牯嶺街無名巷口前,121.5155745,25.03118066
2021/1/28 08:26,2,中山區中山北路4段與新生高架道口匝道口,121.525204,25.07684715
2021/1/28 08:34,2,松山區民權大橋往東上橋處,121.5666044,25.06326651
2021/1/28 08:44,2,萬華區環河南路1段318號,121.4986364,25.0407656
2021/1/28 08:45,2,文山區木新路3段95巷7弄與木新路3段95巷口,121.5630498,24.98145262
2021/1/28 08:48,2,中山區南京西路與長安西路19巷2弄口,121.5204717,25.05257249
