"longitude_mean","longitude_sd","latitude_mean","latitude_sd","year_mean","year_sd","month_mean","month_sd","accident_count_mean","accident_count_sd","injury_count_mean","injury_count_sd","carNumberPer_mean","carNumberPer_sd","motorcycleNumberPer_mean","motorcycleNumberPer_sd","TemperatureAverage_mean","TemperatureAverage_sd","RainDay_mean","RainDay_sd","group"
121.536887325,0.0242098492821303,25.0501627504545,0.025936273965785,2022.63157894737,0.48266515065008,7.42105263157895,3.23524554569497,2.06818181818182,1.98952756296282,2.92224880382775,3.14251247211904,468.391148325359,221.894178518672,447.824162679426,181.164553352784,24.6578947368421,4.75715885303174,11.5263157894737,3.90062501557553,NA
121.5433046375,0.0234834927703466,25.0479532091667,0.0223328963600123,2022.63157894737,0.48290618195132,7.42105263157895,3.23686114906443,1.65570175438596,1.8138327917888,2.24561403508772,2.67116932376032,469.686403508772,206.075939036788,420.203947368421,195.305171366265,24.6578947368421,4.75953446309393,11.5263157894737,3.90257289335765,"control"
121.52918655,0.0228088871498212,25.0528142,0.0295017419537927,2022.63157894737,0.48301235017992,7.42105263157895,3.23757278173195,2.56315789473684,2.07859058355743,3.73421052631579,3.46111275255585,466.836842105263,239.770205975177,480.968421052632,156.514725053109,24.6578947368421,4.7605808596028,11.5263157894737,3.90343088455047,"treatment"
